state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
District of Columbia,3/16/20,22,0,22,0,1
District of Columbia,3/17/20,22,0,0,0,2
District of Columbia,3/18/20,31,0,9,0,3
District of Columbia,3/19/20,40,0,9,0,4
District of Columbia,3/20/20,71,1,31,1,5
District of Columbia,3/21/20,98,0,27,-1,6
District of Columbia,3/22/20,102,2,4,2,7
District of Columbia,3/23/20,120,2,18,0,8
District of Columbia,3/24/20,141,2,21,0,9
District of Columbia,3/25/20,187,2,46,0,10
District of Columbia,3/26/20,231,3,44,1,11
District of Columbia,3/27/20,271,3,40,0,12
District of Columbia,3/28/20,304,4,33,1,13
District of Columbia,3/29/20,342,5,38,1,14
District of Columbia,3/30/20,401,9,59,4,15
District of Columbia,3/31/20,495,9,94,0,16
District of Columbia,4/1/20,586,9,91,0,17
District of Columbia,4/2/20,653,12,67,3,18
District of Columbia,4/3/20,757,15,104,3,19
District of Columbia,4/4/20,902,21,145,6,20
District of Columbia,4/5/20,1002,22,100,1,21
District of Columbia,4/6/20,1097,24,95,2,22
District of Columbia,4/7/20,1211,22,114,-2,23
District of Columbia,4/8/20,1440,27,229,5,24
District of Columbia,4/9/20,1523,32,83,5,25
District of Columbia,4/10/20,1660,38,137,6,26
District of Columbia,4/11/20,1778,47,118,9,27
District of Columbia,4/12/20,1875,50,97,3,28
District of Columbia,4/13/20,1955,52,80,2,29
District of Columbia,4/14/20,2058,67,103,15,30
District of Columbia,4/15/20,2197,72,139,5,31
District of Columbia,4/16/20,2350,81,153,9,32
District of Columbia,4/17/20,2476,86,126,5,33
District of Columbia,4/18/20,2666,91,190,5,34
District of Columbia,4/19/20,2793,96,127,5,35
District of Columbia,4/20/20,2927,105,134,9,36
District of Columbia,4/21/20,3098,112,171,7,37
District of Columbia,4/22/20,3206,127,108,15,38
District of Columbia,4/23/20,3361,139,155,12,39
District of Columbia,4/24/20,3528,153,167,14,40
District of Columbia,4/25/20,3699,165,171,12,41
District of Columbia,4/26/20,3841,178,142,13,42
District of Columbia,4/27/20,3892,185,51,7,43
District of Columbia,4/28/20,3994,190,102,5,44
District of Columbia,4/29/20,4106,205,112,15,45
District of Columbia,4/30/20,4323,224,217,19,46
District of Columbia,5/1/20,4658,231,335,7,47
District of Columbia,5/2/20,4797,240,139,9,48
District of Columbia,5/3/20,5016,251,219,11,49
District of Columbia,5/4/20,5170,258,154,7,50
District of Columbia,5/5/20,5322,264,152,6,51
District of Columbia,5/6/20,5461,277,139,13,52
District of Columbia,5/7/20,5654,285,193,8,53
District of Columbia,5/8/20,5899,304,245,19,54
District of Columbia,5/9/20,6102,311,203,7,55
District of Columbia,5/10/20,6272,323,170,12,56
District of Columbia,5/11/20,6389,328,117,5,57
District of Columbia,5/12/20,6485,336,96,8,58
District of Columbia,5/13/20,6584,350,99,14,59
District of Columbia,5/14/20,6736,358,152,8,60
District of Columbia,5/15/20,6871,368,135,10,61
District of Columbia,5/16/20,7042,375,171,7,62
District of Columbia,5/17/20,7123,383,81,8,63
District of Columbia,5/18/20,7270,392,147,9,64
District of Columbia,5/19/20,7434,400,164,8,65
District of Columbia,5/20/20,7551,407,117,7,66
District of Columbia,5/21/20,7788,412,237,5,67
District of Columbia,5/22/20,7893,418,105,6,68
District of Columbia,5/23/20,7966,427,73,9,69
District of Columbia,5/24/20,8110,432,144,5,70
District of Columbia,5/25/20,8225,440,115,8,71
