state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Texas,3/8/20,11,0,3,0,1
Texas,3/9/20,13,0,2,0,2
Texas,3/10/20,16,0,3,0,3
Texas,3/11/20,21,0,5,0,4
Texas,3/12/20,27,0,6,0,5
Texas,3/13/20,44,0,17,0,6
Texas,3/14/20,60,0,16,0,7
Texas,3/15/20,63,0,3,0,8
Texas,3/16/20,85,0,22,0,9
Texas,3/17/20,110,1,25,1,10
Texas,3/18/20,196,3,86,2,11
Texas,3/19/20,306,5,110,2,12
Texas,3/20/20,429,4,123,-1,13
Texas,3/21/20,582,5,153,1,14
Texas,3/22/20,643,7,61,2,15
Texas,3/23/20,758,9,115,2,16
Texas,3/24/20,955,12,197,3,17
Texas,3/25/20,1229,15,274,3,18
Texas,3/26/20,1563,21,334,6,19
Texas,3/27/20,1937,26,374,5,20
Texas,3/28/20,2455,30,518,4,21
Texas,3/29/20,2792,37,337,7,22
Texas,3/30/20,3147,45,355,8,23
Texas,3/31/20,3809,54,662,9,24
Texas,4/1/20,4355,66,546,12,25
Texas,4/2/20,5069,77,714,11,26
Texas,4/3/20,5734,100,665,23,27
Texas,4/4/20,6567,116,833,16,28
Texas,4/5/20,7209,136,642,20,29
Texas,4/6/20,8043,150,834,14,30
Texas,4/7/20,8925,160,882,10,31
Texas,4/8/20,9777,189,852,29,32
Texas,4/9/20,11208,210,1431,21,33
Texas,4/10/20,12105,238,897,28,34
Texas,4/11/20,13023,266,918,28,35
Texas,4/12/20,13677,283,654,17,36
Texas,4/13/20,14275,305,598,22,37
Texas,4/14/20,15006,342,731,37,38
Texas,4/15/20,15907,375,901,33,39
Texas,4/16/20,16876,414,969,39,40
Texas,4/17/20,17849,451,973,37,41
Texas,4/18/20,18704,476,855,25,42
Texas,4/19/20,19260,490,556,14,43
Texas,4/20/20,19751,507,491,17,44
Texas,4/21/20,20574,533,823,26,45
Texas,4/22/20,21321,556,747,23,46
Texas,4/23/20,22650,604,1329,48,47
Texas,4/24/20,23642,624,992,20,48
Texas,4/25/20,24153,638,511,14,49
Texas,4/26/20,24967,651,814,13,50
Texas,4/27/20,25321,666,354,15,51
Texas,4/28/20,26357,719,1036,53,52
Texas,4/29/20,27257,754,900,35,53
Texas,4/30/20,28727,812,1470,58,54
Texas,5/1/20,29692,840,965,28,55
Texas,5/2/20,30917,863,1225,23,56
