state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Connecticut,3/13/20,11,0,6,0,1
Connecticut,3/14/20,23,0,12,0,2
Connecticut,3/15/20,24,0,1,0,3
Connecticut,3/16/20,41,0,17,0,4
Connecticut,3/17/20,68,0,27,0,5
Connecticut,3/18/20,96,1,28,1,6
Connecticut,3/19/20,159,3,63,2,7
Connecticut,3/20/20,194,4,35,1,8
Connecticut,3/21/20,194,4,0,0,9
Connecticut,3/22/20,327,8,133,4,10
Connecticut,3/23/20,415,10,88,2,11
Connecticut,3/24/20,618,12,203,2,12
Connecticut,3/25/20,875,19,257,7,13
Connecticut,3/26/20,1012,21,137,2,14
Connecticut,3/27/20,1291,27,279,6,15
Connecticut,3/28/20,1524,33,233,6,16
Connecticut,3/29/20,1993,34,469,1,17
Connecticut,3/30/20,2571,36,578,2,18
Connecticut,3/31/20,3128,69,557,33,19
Connecticut,4/1/20,3557,85,429,16,20
Connecticut,4/2/20,3824,112,267,27,21
Connecticut,4/3/20,4914,131,1090,19,22
Connecticut,4/4/20,5276,165,362,34,23
Connecticut,4/5/20,5675,189,399,24,24
Connecticut,4/6/20,6906,206,1231,17,25
Connecticut,4/7/20,7781,277,875,71,26
Connecticut,4/8/20,7781,326,0,49,27
Connecticut,4/9/20,9784,380,2003,54,28
Connecticut,4/10/20,10538,448,754,68,29
Connecticut,4/11/20,11510,494,972,46,30
Connecticut,4/12/20,12035,554,525,60,31
Connecticut,4/13/20,13381,602,1346,48,32
Connecticut,4/14/20,13989,671,608,69,33
Connecticut,4/15/20,14755,868,766,197,34
Connecticut,4/16/20,15884,971,1129,103,35
Connecticut,4/17/20,16809,1036,925,65,36
Connecticut,4/18/20,17550,1086,741,50,37
Connecticut,4/19/20,17962,1127,412,41,38
Connecticut,4/20/20,19815,1331,1853,204,39
