state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
New York,3/4/20,11,0,9,0,1
New York,3/5/20,23,0,12,0,2
New York,3/6/20,31,0,8,0,3
New York,3/7/20,76,0,45,0,4
New York,3/8/20,106,0,30,0,5
New York,3/9/20,142,0,36,0,6
New York,3/10/20,150,0,8,0,7
New York,3/11/20,220,0,70,0,8
New York,3/12/20,327,1,107,1,9
New York,3/13/20,421,2,94,1,10
New York,3/14/20,613,6,192,4,11
New York,3/15/20,615,12,2,6,12
New York,3/16/20,967,24,352,12,13
New York,3/17/20,1578,38,611,14,14
New York,3/18/20,3038,63,1460,25,15
New York,3/19/20,5704,96,2666,33,16
New York,3/20/20,8403,151,2699,55,17
New York,3/21/20,11727,195,3324,44,18
New York,3/22/20,15800,286,4073,91,19
New York,3/23/20,20884,387,5084,101,20
New York,3/24/20,25681,512,4797,125,21
New York,3/25/20,30841,659,5160,147,22
New York,3/26/20,37877,902,7036,243,23
New York,3/27/20,44876,1211,6999,309,24
New York,3/28/20,52410,1588,7534,377,25
New York,3/29/20,59648,2016,7238,428,26
New York,3/30/20,66663,2556,7015,540,27
New York,3/31/20,75833,3207,9170,651,28
New York,4/1/20,83948,3917,8115,710,29
New York,4/2/20,92506,4730,8558,813,30
New York,4/3/20,102987,5418,10481,688,31
New York,4/4/20,113833,5991,10846,573,32
New York,4/5/20,123160,6785,9327,794,33
New York,4/6/20,131815,7809,8655,1024,34
New York,4/7/20,139875,8886,8060,1077,35
New York,4/8/20,151061,9834,11186,948,36
New York,4/9/20,161779,10778,10718,944,37
New York,4/10/20,172348,11605,10569,827,38
New York,4/11/20,181026,12498,8678,893,39
New York,4/12/20,189033,13442,8007,944,40
New York,4/13/20,195749,14390,6716,948,41
New York,4/14/20,203020,15261,7271,871,42
New York,4/15/20,214454,16013,11434,752,43
New York,4/16/20,223691,16729,9237,716,44
New York,4/17/20,230597,17755,6906,1026,45
New York,4/18/20,237474,18760,6877,1005,46
New York,4/19/20,243382,18582,5908,-178,47
New York,4/20/20,248416,19176,5034,594,48
New York,4/21/20,253519,19746,5103,570,49
New York,4/22/20,258222,20203,4703,457,50
New York,4/23/20,263460,20743,5238,540,51
New York,4/24/20,271590,20955,8130,212,52
New York,4/25/20,282143,22009,10553,1054,53
New York,4/26/20,288045,22269,5902,260,54
New York,4/27/20,291996,22668,3951,399,55
New York,4/28/20,295106,22912,3110,244,56
New York,4/29/20,299691,23477,4585,565,57
New York,4/30/20,304372,23587,4681,110,58
New York,5/1/20,308314,24039,3942,452,59
New York,5/2/20,312977,24198,4663,159,60
New York,5/3/20,316415,24708,3438,510,61
New York,5/4/20,318953,24999,2538,291,62
New York,5/5/20,321192,25124,2239,125,63
New York,5/6/20,323978,25623,2786,499,64
New York,5/7/20,327469,26144,3491,521,65
New York,5/8/20,330407,26243,2938,99,66
New York,5/9/20,333122,26612,2715,369,67
New York,5/10/20,335395,26641,2273,29,68
New York,5/11/20,337055,26988,1660,347,69
New York,5/12/20,338485,27284,1430,296,70
New York,5/13/20,340661,27477,2176,193,71
New York,5/14/20,343051,27641,2390,164,72
New York,5/15/20,345813,27878,2762,237,73
New York,5/16/20,348232,28049,2419,171,74
New York,5/17/20,350121,28232,1889,183,75
New York,5/18/20,351371,28339,1250,107,76
New York,5/19/20,352845,28558,1474,219,77
New York,5/20/20,354370,28636,1525,78,78
New York,5/21/20,356458,28743,2088,107,79
New York,5/22/20,358154,28853,1696,110,80
New York,5/23/20,359926,29031,1772,178,81
New York,5/24/20,361515,29141,1589,110,82
New York,5/25/20,362764,29229,1249,88,83
New York,5/26/20,363836,29302,1072,73,84
New York,5/27/20,364965,29484,1129,182,85
New York,5/28/20,366733,29529,1768,45,86
New York,5/29/20,368284,29646,1551,117,87
New York,5/30/20,369660,29710,1376,64,88
New York,5/31/20,370770,29784,1110,74,89
New York,6/1/20,371711,29917,941,133,90
New York,6/2/20,373040,29968,1329,51,91
New York,6/3/20,374085,30019,1045,51,92
New York,6/4/20,375133,30174,1048,155,93
New York,6/5/20,376208,30236,1075,62,94
New York,6/6/20,377316,30280,1108,44,95
New York,6/7/20,378097,30374,781,94,96
New York,6/8/20,378799,30417,702,43,97
