state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Puerto Rico,3/20/20,14,0,9,0,1
Puerto Rico,3/21/20,21,1,7,1,2
Puerto Rico,3/22/20,23,1,2,0,3
Puerto Rico,3/23/20,31,2,8,1,4
Puerto Rico,3/24/20,39,2,8,0,5
Puerto Rico,3/25/20,51,2,12,0,6
Puerto Rico,3/26/20,64,2,13,0,7
Puerto Rico,3/27/20,79,3,15,1,8
Puerto Rico,3/28/20,100,3,21,0,9
Puerto Rico,3/29/20,127,3,27,0,10
Puerto Rico,3/30/20,174,6,47,3,11
Puerto Rico,3/31/20,239,8,65,2,12
Puerto Rico,4/1/20,286,11,47,3,13
Puerto Rico,4/2/20,316,12,30,1,14
Puerto Rico,4/3/20,316,15,0,3,15
Puerto Rico,4/4/20,452,18,136,3,16
Puerto Rico,4/5/20,475,20,23,2,17
Puerto Rico,4/6/20,513,21,38,1,18
Puerto Rico,4/7/20,573,23,60,2,19
Puerto Rico,4/8/20,620,24,47,1,20
Puerto Rico,4/9/20,683,33,63,9,21
Puerto Rico,4/10/20,725,39,42,6,22
Puerto Rico,4/11/20,788,42,63,3,23
Puerto Rico,4/12/20,897,44,109,2,24
Puerto Rico,4/13/20,903,45,6,1,25
Puerto Rico,4/14/20,923,45,20,0,26
Puerto Rico,4/15/20,974,51,51,6,27
Puerto Rico,4/16/20,1043,56,69,5,28
Puerto Rico,4/17/20,1068,58,25,2,29
Puerto Rico,4/18/20,1118,60,50,2,30
Puerto Rico,4/19/20,1213,62,95,2,31
Puerto Rico,4/20/20,1252,63,39,1,32
Puerto Rico,4/21/20,1298,64,46,1,33
Puerto Rico,4/22/20,1252,63,-46,-1,34
Puerto Rico,4/23/20,1416,69,164,6,35
Puerto Rico,4/24/20,1276,77,-140,8,36
Puerto Rico,4/25/20,1307,83,31,6,37
Puerto Rico,4/26/20,1371,84,64,1,38
Puerto Rico,4/27/20,1389,84,18,0,39
Puerto Rico,4/28/20,1400,86,11,2,40
Puerto Rico,4/29/20,1433,86,33,0,41
Puerto Rico,4/30/20,1539,92,106,6,42
Puerto Rico,5/1/20,1575,94,36,2,43
Puerto Rico,5/2/20,1757,95,182,1,44
Puerto Rico,5/3/20,1808,97,51,2,45
Puerto Rico,5/4/20,1843,97,35,0,46
Puerto Rico,5/5/20,1924,99,81,2,47
Puerto Rico,5/6/20,1968,99,44,0,48
Puerto Rico,5/7/20,2031,102,63,3,49
Puerto Rico,5/8/20,2156,107,125,5,50
Puerto Rico,5/9/20,2173,108,17,1,51
Puerto Rico,5/10/20,2198,111,25,3,52
Puerto Rico,5/11/20,2256,113,58,2,53
Puerto Rico,5/12/20,2299,114,43,1,54
Puerto Rico,5/13/20,2329,115,30,1,55
Puerto Rico,5/14/20,2427,117,98,2,56
Puerto Rico,5/15/20,2542,122,115,5,57
Puerto Rico,5/16/20,2589,122,47,0,58
Puerto Rico,5/17/20,2646,123,57,1,59
Puerto Rico,5/18/20,2710,124,64,1,60
Puerto Rico,5/19/20,2805,124,95,0,61
Puerto Rico,5/20/20,2866,125,61,1,62
Puerto Rico,5/21/20,2913,126,47,1,63
Puerto Rico,5/22/20,3030,126,117,0,64
Puerto Rico,5/23/20,3100,127,70,1,65
Puerto Rico,5/24/20,3189,127,89,0,66
Puerto Rico,5/25/20,3260,129,71,2,67
Puerto Rico,5/26/20,3324,129,64,0,68
Puerto Rico,5/27/20,3397,129,73,0,69
Puerto Rico,5/28/20,3486,131,89,2,70
Puerto Rico,5/29/20,3647,132,161,1,71
Puerto Rico,5/30/20,3718,133,71,1,72
Puerto Rico,5/31/20,3776,136,58,3,73
Puerto Rico,6/1/20,3873,136,97,0,74
Puerto Rico,6/2/20,3935,138,62,2,75
Puerto Rico,6/3/20,4023,140,88,2,76
Puerto Rico,6/4/20,4508,140,485,0,77
Puerto Rico,6/5/20,4620,141,112,1,78
Puerto Rico,6/6/20,4915,142,295,1,79
Puerto Rico,6/7/20,4985,142,70,0,80
Puerto Rico,6/8/20,5046,142,61,0,81
Puerto Rico,6/9/20,5185,142,139,0,82
Puerto Rico,6/10/20,5329,143,144,1,83
Puerto Rico,6/11/20,5352,144,23,1,84
Puerto Rico,6/12/20,5536,146,184,2,85
Puerto Rico,6/13/20,5690,146,154,0,86
Puerto Rico,6/14/20,5811,147,121,1,87
Puerto Rico,6/15/20,5890,147,79,0,88
Puerto Rico,6/16/20,5951,147,61,0,89
Puerto Rico,6/17/20,6003,147,52,0,90
Puerto Rico,6/18/20,6111,147,108,0,91
Puerto Rico,6/19/20,6195,147,84,0,92
Puerto Rico,6/20/20,6463,147,268,0,93
Puerto Rico,6/21/20,6525,149,62,2,94
Puerto Rico,6/22/20,6564,149,39,0,95
Puerto Rico,6/23/20,6685,149,121,0,96
Puerto Rico,6/24/20,6820,149,135,0,97
Puerto Rico,6/25/20,6877,151,57,2,98
Puerto Rico,6/26/20,6922,151,45,0,99
Puerto Rico,6/27/20,7066,152,144,1,100
Puerto Rico,6/28/20,7189,153,123,1,101
Puerto Rico,6/29/20,7250,153,61,0,102
Puerto Rico,6/30/20,7465,153,215,0,103
Puerto Rico,7/1/20,7537,153,72,0,104
Puerto Rico,7/2/20,7608,153,71,0,105
Puerto Rico,7/3/20,7683,154,75,1,106
Puerto Rico,7/4/20,7787,155,104,1,107
Puerto Rico,7/5/20,7916,155,129,0,108
Puerto Rico,7/6/20,8585,155,669,0,109
Puerto Rico,7/7/20,8714,157,129,2,110
Puerto Rico,7/8/20,8745,159,31,2,111
Puerto Rico,7/9/20,8862,159,117,0,112
Puerto Rico,7/10/20,9137,159,275,0,113
Puerto Rico,7/11/20,9366,167,229,8,114
Puerto Rico,7/12/20,9654,167,288,0,115
Puerto Rico,7/13/20,10010,167,356,0,116
Puerto Rico,7/14/20,10123,169,113,2,117
Puerto Rico,7/15/20,10379,171,256,2,118
Puerto Rico,7/16/20,10574,172,195,1,119
